time,symbol,score,label,exit,pnl_pct,R,pnl_usd,equity,dd
2026-06-19 09:35:00+00:00,GRIFFAINUSDT,72,FAILED_OR_PARTIAL,stop,-8.1,-1.0125,-102.9601146339674,10065.940096128243,-2.0147484375000024
2026-06-22 13:30:00+00:00,AVAAIUSDT,81,FAILED_OR_PARTIAL,time_mid,-1.1511313023338743,-0.14389141279173429,-14.484023415088584,10051.456072713154,-2.1557408003008205
2026-07-01 06:30:00+00:00,BROCCOLIF3BUSDT,74,FAILED_OR_PARTIAL,stop,-8.1,-1.0125,-101.77099273622069,9949.685079976933,-3.1464139246977885
2026-07-02 01:30:00+00:00,BIRBUSDT,78,REAL_CONTINUATION,time_mid,0.608661417322837,0.07608267716535462,7.569986778368306,9957.2550667553,-3.072725123481046
2026-07-03 20:30:00+00:00,CHILLGUYUSDT,80,FAILED_OR_PARTIAL,time_mid,1.6853686858912253,0.21067108573640317,20.977057358676408,9978.232124113976,-2.8685273811239864
2026-07-04 11:00:00+00:00,OGNUSDT,96,REAL_CONTINUATION,target,19.9,2.4875,248.20852408733515,10226.440648201311,-0.45238199972944537
2026-07-12 14:55:00+00:00,AZTECUSDT,77,FAILED_OR_PARTIAL,time_mid,0.06880486158001861,0.008600607697502326,0.8795360415697088,10227.32018424288,-0.4438202996330354
2026-07-13 14:05:00+00:00,BANUSDT,70,FAILED_OR_PARTIAL,time_mid,1.1425378314591117,0.14281722893238896,14.606375281178579,10241.92655952406,-0.3016369225540161
2026-07-15 04:45:00+00:00,AKEUSDT,76,REAL_CONTINUATION,target,19.9,2.4875,254.76792316816096,10496.69448269222,0.0
2026-07-21 20:10:00+00:00,BNCUSDT,89,FAILED_OR_PARTIAL,stop,-8.1,-1.0125,-106.27903163725874,10390.415451054962,-1.012500000000005
2026-07-22 15:05:00+00:00,LISTAUSDT,96,REAL_CONTINUATION,stop,-8.1,-1.0125,-105.20295644193149,10285.21249461303,-2.0147484375000135
2026-07-24 03:15:00+00:00,AGTUSDT,100,FAILED_OR_PARTIAL,stop,-8.1,-1.0125,-104.13777650795693,10181.074718105072,-3.006849109570331
2026-07-30 02:30:00+00:00,KOMAUSDT,75,REAL_CONTINUATION,time_mid,1.3285714285714172,0.16607142857142715,16.907856228281492,10197.982574333353,-2.845771198270153
2026-08-11 04:35:00+00:00,BTRUSDT,86,REAL_CONTINUATION,target,19.9,2.4875,253.67481653654212,10451.657390869896,-0.4290597568271215
2026-08-14 07:00:00+00:00,CROSSUSDT,81,FAILED_OR_PARTIAL,time_mid,-2.352881592734896,-0.294110199091862,-30.73939036068676,10420.91800050921,-0.721908047413955
2026-08-14 17:05:00+00:00,DOLOUSDT,84,REAL_CONTINUATION,both_stop_first,-8.1,-1.0125,-105.51179475515575,10315.406205754054,-1.7270987284338846
2026-08-17 12:55:00+00:00,HAEDALUSDT,86,FAILED_OR_PARTIAL,stop,-8.1,-1.0125,-104.4434878332598,10210.962717920795,-2.7221118538084843
2026-08-26 03:30:00+00:00,FLUIDUSDT,98,REAL_CONTINUATION,time_mid,4.291891891891903,0.5364864864864879,54.78043512181846,10265.743153042613,-2.2002291295647236
