time,symbol,score,label,exit,pnl_pct,R,pnl_usd,equity,dd
2026-06-19 09:35:00+00:00,GRIFFAINUSDT,72,FAILED_OR_PARTIAL,stop,-8.1,-1.0125,-104.2268673056375,10189.784718436338,-2.0147484375000024
2026-06-22 13:30:00+00:00,AVAAIUSDT,81,FAILED_OR_PARTIAL,time_mid,-1.1511313023338743,-0.14389141279173429,-14.66222519179429,10175.122493244544,-2.1557408003008205
2026-07-01 06:30:00+00:00,BROCCOLIF3BUSDT,74,FAILED_OR_PARTIAL,stop,-8.1,-1.0125,-103.023115244101,10072.099378000443,-3.1464139246977663
2026-07-02 01:30:00+00:00,BIRBUSDT,78,REAL_CONTINUATION,time_mid,0.608661417322837,0.07608267716535462,7.663122853537768,10079.76250085398,-3.072725123481035
2026-07-03 20:30:00+00:00,CHILLGUYUSDT,80,FAILED_OR_PARTIAL,time_mid,1.6853686858912253,0.21067108573640317,21.235145100199905,10100.99764595418,-2.8685273811239753
2026-07-04 11:00:00+00:00,OGNUSDT,96,REAL_CONTINUATION,target,15.9,1.9875,200.75732821333932,10301.75497416752,-0.938039362823806
2026-07-12 14:55:00+00:00,AZTECUSDT,77,FAILED_OR_PARTIAL,time_mid,0.06880486158001861,0.008600607697502326,0.8860135312860805,10302.640987698805,-0.9295194322119449
2026-07-13 14:05:00+00:00,BANUSDT,70,FAILED_OR_PARTIAL,time_mid,1.1425378314591117,0.14281722893238896,14.713946365483942,10317.35493406429,-0.7880297171750317
2026-07-15 04:45:00+00:00,AKEUSDT,76,REAL_CONTINUATION,target,15.9,1.9875,205.05742931452775,10522.412363378817,0.0
2026-07-21 20:10:00+00:00,BNCUSDT,89,FAILED_OR_PARTIAL,stop,-8.1,-1.0125,-106.53942517921053,10415.872938199605,-1.012500000000005
2026-07-22 15:05:00+00:00,LISTAUSDT,96,REAL_CONTINUATION,stop,-8.1,-1.0125,-105.46071349927101,10310.412224700334,-2.0147484375000135
2026-07-24 03:15:00+00:00,AGTUSDT,100,FAILED_OR_PARTIAL,stop,-8.1,-1.0125,-104.39292377509089,10206.019300925243,-3.00684910957032
2026-07-30 02:30:00+00:00,KOMAUSDT,75,REAL_CONTINUATION,time_mid,1.3285714285714172,0.16607142857142715,16.949282053322133,10222.968582978565,-2.845771198270153
2026-08-11 04:35:00+00:00,BTRUSDT,86,REAL_CONTINUATION,target,15.9,1.9875,203.18150058669897,10426.150083565264,-0.9148309008357725
2026-08-14 07:00:00+00:00,CROSSUSDT,81,FAILED_OR_PARTIAL,time_mid,-2.352881592734896,-0.294110199091862,-30.664370768390135,10395.485712796873,-1.2062504889438275
2026-08-14 17:05:00+00:00,DOLOUSDT,84,REAL_CONTINUATION,both_stop_first,-8.1,-1.0125,-105.25429284206835,10290.231419954805,-2.206537202743275
2026-08-17 12:55:00+00:00,HAEDALUSDT,86,FAILED_OR_PARTIAL,stop,-8.1,-1.0125,-104.18859312704241,10186.042826827763,-3.196696013565503
2026-08-26 03:30:00+00:00,FLUIDUSDT,98,REAL_CONTINUATION,time_mid,4.291891891891903,0.5364864864864879,54.646743273657194,10240.68957010142,-2.677359369205845
