ts,xsec_recommended,vol_momentum,blend,buy_hold
2026-05-10 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,3.4995385614700525
2026-05-17 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,3.061085714887239
2026-05-24 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,3.0636816462647696
2026-05-31 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,3.088636615707521
2026-06-07 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.5225099291905266
2026-06-14 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.6078952349562665
2026-06-21 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.5182049638915553
2026-06-28 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.3649697956453695
2026-07-05 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.5560303327712903
2026-07-12 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.493232692369095
2026-07-19 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.4550007463904944
2026-07-26 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.4749661093370614
2026-08-02 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.3723070978487772
2026-08-09 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.378445421879566
2026-08-16 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.292320628202539
2026-08-23 00:00:00+00:00,11.451407873684486,3.004138562321101,7.118301248270851,2.869450394863081
2026-08-30 00:00:00+00:00,10.68656570117716,2.9660850468536046,6.834528074778891,2.622550208324638
2026-09-06 00:00:00+00:00,10.68656570117716,2.9865591490967076,6.858116546514525,2.6955174747619877
